SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
CHCHRTTBS_1058	Roadhouse Texas Tango BBQ Sauce	Roadhouse Texas Tango BBQ Sauce (19 FL.OZ. / 562 ml): Get your tastebuds dancing. The exciting spices and flavors of America's southwest inspired us to create Roadhouse Southwest Bar-B-Que sauce. This is what happens when barbecue sauce marries Salsa and they have a baby. Use our Southwest Bar-B-Que Sauce on the grill, in the oven, and in your favorite recipes. It's great on all your meats any way you cook'em. This stuff fixes up baked beans and chili like you wouldn't believe. If you're a taco salad love, pour it on; this sauce will knock your sombrero off. Pour it on tacos, burritos, burgers, and anything else that requires that special Southwest touch. Grab a bag of chips and start dipping. There are no limitations, let your imagination run wild. Just like all our other flavors, Roadhouse Southwest Bar-B-Que Sauce is fat free, cholesterol free, and very low in sodium. And remember: Roadhouse Bar-B-Que Sauces aren't Just for grilling anymore. Ingredients: Tomato Puree from Concentrate, Vinegar, Sugar, Tomatoes, Raisins, Pineapple, Jalapeno Peppers, Dried Onion, Corn Syrup, Lime Juice, Natural Smoke Flavor, Green Chiles, Mustard Flour, Salt, Dried Garlic, and Spices. Manufactured by Roadhouse		Roadhouse	Roadhouse	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/36f2985ed846d41ceb0b4eba1b6b6859_large.jpeg?v=1428365272			
CHCHRGJCS_1059	Rookie Goblin Jalapeno Chilli Sauce	signed in blood the contract was made, the reapers respect for the creature had compelled him to grant its final wish to stay, the price was simple - to burn as many lives as he could as the rookie goblin... © Grim Reaper Foods Ltd 2010 WINNER OF 1 GOLD STAR AT THE GREAT TASTE AWARDS 2014 Mischievously Mild Chilli Sauce-Jalapeno, Coriander and Lime flavours-Breakfast condiment or splashed on pizzas. Handmade in Hertfordshire, England. 100ml/3.5floz  MILD CHILLI SAUCE MADE WITH JALAPENO CHILLI - INGREDIENTS : Cyder Vinegar, Jalapeño Chilli (22%), Orange, Lime, Sugar, Spring Onion, Ginger, Garlic, Coriander, Spinach, Salt, Oil, Citric Acid.				17.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/d615725640e719a93e0d721392c411c4_large.jpeg?v=1428365342			
CHCHSDCCPHS_1060	Salsa de Chile Chipotle Pepper Hot Sauce	Salsa de Chile Chipotle PepperHot Sauce (5 oz/ 148 ml)Chipotle peppers are typically smoked and dried jalapeño peppers. Smoking chile dates back centuries before the Aztecs to the ancient civilization of Teotihuacan just north of modern day MÃ©xico City. The process of smoking and drying chiles preserves the pods for future use and produces one of the most distinctive and flavorful aromas. They are described to have a savory sweetness with chocolate and tobacco undertones. The heat ranges from moderate to hot. They are useful in pepper sauces, paste, marinades and barbecue sauces. Chipotles can add just the right amount of smoky heat and flavotr to all your cooking and grilling.Ingredients:Chipotle peppers, choice red habanero peppers, fresh carrots, garlic, onions, lime juice, vinegar and salt. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	5.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/mexicochipotle_large.jpg?v=1428365441			
CHCHSDCJHS_1061	Salsa de Chile Jalapeño Hot Sauce	Salsa de Chile Jalapeño Hot Sauce (5 oz/ 148 ml)The Jalapeño could be considered moderate in heat when compared to more fiery chiles, bit it is certainly not whimpy. It is by far the most famous and recognizable of all chiles. Jalapeños received their name from Jalapa, Mexico, one of many growing areas for this highly demanded chile. The moderate heat makes the Jalapeño perfect for picking, salsas, sauces and of course, sliced over nachos. Gobbled up by the gallon, Jalapeños have become commonplace at stadiums and restaurants across the U.S. Their thick flesh and piquant flair make them excellent for stuffing. They are certainly essential in Tex-Mex cuisine and pepper eating contests.Ingredients:Jalapeño peppers, vinegar and salt. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	5.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/mexicojalapeno_large.jpg?v=1428365485			
CHCHSDCPS3P_1062	Salsa de Chile Pepper Sauce 3 Pack	Salsa de Chiles Pepper Sauce 3 Pack (15 oz/ 44 ml) Salsa de Chile Chipotle Chile Pepper Sauce, Salsa de Chile Habanero Chile Pepper Sauce, Salsa de Chile Jalapeno Chile Pepper Sauce Ingredients: Chipotle: Chipotle peppers, choice red habanero peppers, fresh carrots, garlic, onions, lime juice, vinegar and salt. Habanero: Habanero peppers, vinegar, salt and xanthan gum. Jalapeno: Jalapeño peppers, vinegar and salt. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	15.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/mexicogift_large.jpg?v=1428365539			
CHCHSDCHHS_1063	Salsa de Chiles Habanero Hot Sauce	Salsa de Chiles Habanero Hot Sauce (5 oz/ 148 ml)The habanero measures between 200,000 and 300,000 Scoville Units, placing it at 10, and on top of the heat scale. It is without question the hottest of the chile peppers. Although its usage dates back to 6500 B.C., it has just recently come to fame in the U.S. market. Its recent rise as one of the most popular chiles has to do with its intense heat, distinctive flavor and aroma. Often confused with its near relative, the Scotch Bonnet, the habanero may have originated in Cuba and made its way to the Mayas via trade. Its name means â€œfrom Havana.â€ The habanero grows from Mexico's Yucatan Peninsula down to Costa Rica and Panama.Ingredients:Habanero peppers, vinegar, salt and xanthan gum.Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	6.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/mexicohabanero_large.jpg?v=1428365584			
CHCHSL_1064	Salsa Lizano	Salsa Lizano (24 FL.OZ. / 700 ml): The exquisite Lizano Sauce was created in Central America by Prospero Lizano, who was passionate about cooking. This unique and original recipe is the result of a perfect blend of carefully selected vegetables and condiments, which gives your meals that special flavor and characteristic aroma that Lizano Sauce can offer. Lizano Sauce is a perfect condiment for cooking, seasoning and enhancing the flavor of chicken, beef, pork, fish, seafood, rice, soups, hamburgers, sandwiches, french fries, eggs, beans, any of your favorite dishes. Straight out of Costa Rica, this salsa has a great taste with just the right amount of heat. The original recipe since 1920. Ingredients: Water, Vinegar, Sugar, Salt, Vegetables, Molasses, Spices, Modified Corn Starch, and Hydrolyzed Protein. Manufactured by Global Garlic Inc.		Global Garlic Inc.	Global Garlic Inc.	13.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/07ce1884aa4cbb2b8838d030f3483725_large.jpeg?v=1428365676			
CHCHSS_1065	Salsa Stoopid	Salsa Stoopid (16 FL.OZ. / 452 g): Warning. One bite will stoopify ya. Taste the I.Q. points melt away. Ingredients:Jalapeno Peppers, Pepper Extract, Habanero, Onion, C Tomato, Water, Garlic, ilantro, and Salt. Manufactured byCaJohns Fiery Foods.		CaJohns Fiery Foods.	CaJohns Fiery Foods.	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/3643436d46e872356a8d061d96357317_large.jpeg?v=1431637483			
CHCHSWHPS_1066	Salvation Wholly Habanero Pepper Sauce	Salvation Wholly Habanero Pepper Sauce (5 oz/ 148 ml) Holy Hot Peppers, One taste of this sauce and you will be born again. It's Hallelujah Hot! Ingredients: Cayenne Pepper, Water, Salt, Acetic Acid, Oleoresin Cayenne, Starch, Caramel Color. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	5.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/df87f0d39d4d3d4e2ccdc5e12a78ff71_large.jpeg?v=1428365770			
CHCHSSHS_1067	Sancto Scorpio Hot Sauce	Sancto Scorpio Hot Sauce:Vinegar, Trinidad Scorpion Chiles, Sugar, Salt, Granulated Garlic, Lemon Extract, Xanthan Gum.				12.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/dae9a9121be58f66a4ce93b8742c8594_large.jpeg?v=1428365834			
CHCHS_1068	Sanctuary	Sanctuary (180g ) Wasabi, Honey, Bourbon and Chipotle Mustard. Dark flavourful mustard gives the chilli heat from the smoked jalapeno (chipotle) and the nose burn from the wasabi, with a touch of honey to make it all worthwhile.......Ingredients: mustard seeds, water, malt vinegar, Bourbon, honey, chipotle chilli, wasabi, salt. Manufactured by Grim Reaper Foods		Grim Reaper Foods	Grim Reaper Foods	14.50	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/bd051bd1acd3bfe716629c84eb7d143c_large.jpeg?v=1428365871			
CHCHSFPDK_1069	Santa Fe Posole Dinner Kit	Ingredients: Blue and White Corn Posole, Chile Caribe, Onion, Garlic, New Mexico Chile Pods and other spices. Brand: Los Chileros Dinner Kit Manufacturer: Los Chileros		Los Chileros	Los Chileros Dinner Kit	9.75	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/ca1ac0b75a786231fcbfe73c01edc9d3_large.jpeg?v=1437063238			
CHCHSBHS_1070	Satan's Blood Hot Sauce	Satan's Blood Hot Sauce (1.35 FL.OZ. / 40 ml): Blood vial shaped bottle with 800,000 Scoville units of pepper extract. Conceived on Friday the 13th in October 2000, during a full moon. This is a must-have collectible. Ingredients: Chile Extract and Red Wine Vinegar Brand: Satan's Blood Hot Sauce Manufacturer: Sauce Crafters Awards: First Place Winner of the 2002 Scovie Awards for packaging.		Sauce Crafters	Satan's Blood Hot Sauce	24.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/f454f204f8eb916a1c453aea84c16d4a_large.jpeg?v=1428365975			
CHCHSG_1071	Satan's Ghost	Just the smell of this irresistible sauce will drive you crazy with desire to try it, and when you do, you will be overpowered by the painful grip of Satan's Ghost. Your body's metabolism will run wild as it tries to fight off this evil intrusion, yet at the same time its outragious flavor keeps you reaching for more. Will you be the next one to experience the grip of Satan's Ghost? This delivious sauce is made with Ghost Peppers and Fire Roasted Habanero Peppers. It has a flavor all its own and will have you coming back for more sooner than you think. 5.7oz. Ingredients: Fire Roasted Habanero Peppers, Red Wine Vinegar, Water, Salt, Ghost Peppers and Xanthan Gum. Brand:Satan's Ghost Manufacturer: Sauce Crafters		Sauce Crafters	Satan's Ghost	16.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/d9fbce22679b9357f8e3ca60227b3cc7_large.jpeg?v=1428366015			
CHCHSR_1072	Satan's Rage	When you indulge in this sauce you will surely encounter the wrath of Satan's Rage. Moments after you taste this sinfully delicious sauce you will pay the price. You will experience a burning sensation that can only come from the world's hottest pepper, the Ghost Pepper. This newly discovered pepper from India is by far the hottest pepper found to this day. So to all of you "Chile Heads", give in to the temptation and take this evil package home. See if you can handle the Wrath of Satan's Rage. Ingredients: Red Wine Vinegar, Water, Natural Sugar, Chile Sauce (Tomato Puree, Distilled Vinegar, High Fructose Corn Syrup, Dehydrated Onions, Spice, Garlic Powder, Natural Flavoring), Ghost Pepper, Peri Peri Pepper, Dehydrated Garlic, Dehydrated Onion, Cayenne Pepper, Garlic Powder, Salt, Chile Powder, Chipotle Powder and Xanthan Gum. Brand:Satan's Rage Manufacturer: Sauce Crafters		Sauce Crafters	Satan's Rage	14.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/cda149de41980de6552057f905b4fe2a_large.jpeg?v=1428366093			
CHCHSSCP_1073	Satan's Shit Chili Paste	Ingredients: Naga Ghost Peppers, Urfa Peppers, Raspberry Syrup, Red Wine Vinegar, Prune Juice, Cherries, Apricots, Dates, Raisins, Sugar, 6.4 Mil and 12 Mil Chilli Extract Brand: Satan's Shit Manufacturer: Chilli Pepper Pete's		Chilli Pepper Pete's	Satan's Shit	34.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/4566cf0178172044740dd5b918974b91_large.jpeg?v=1428366152			
CHCHSBOHS_1074	Sauce Bitch Original Hot Sauce	Ask for this sauce cautiously! You may get a bad reaction from people with no sense of humor. This delicious blend of habanero peppers, raisins, mango, whole oranges, pineapple juice, and natural sugar will deliver a wild and tropical flavor to your food like you've never had! It's great with shrimp, fish, clams, oysters, pork, beef, chicken, with oriental rice or noodle dishes, and more. (5 fl. oz.).        Ingredients: Vinegar, Mango, Pineapple Juice, Raisins, Oranges, Red Habanero Peppers, Natural Sugar, Salt, Xanthan Gum.      Brand:Sauce Bitch Original Hot Sauce. Manufacturer: Sauce Crafters		Sauce Crafters	Sauce Crafters	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/dc3c2d8e9efd2b44a8bd03d41de69c24_large.jpeg?v=1428366220			
CHCHSBMHS_1075	Scary Bloody Mary Hot Sauce	Chicks  Salsa Scary Bloody Mary Hot Sauce - If you're daring enough to conjure the wrath of SCARY BLOODY MARY, prepare for her merciless heat to overcome you, while her deep bold flavor will entice you to call upon her again and again. "Bloody Mary, Bloody Mary, Bloody Mary..." Created with Carolina Reapers, the world's hottest chiles. Great on shrimp, pizza, mozzarella sticks or to heat up bloody Mary cocktails. All Natural ingredients  Vinegar, Onions, Roasted Tomatoes, Tomato Paste (Tomatoes, Citric Acid), Cider Vinegar, Yams, Carrots, Brown Sugar, Garlic, Worcestershire Sauce (Distilled Vinegar, Molasses, Water, Sugar, Onions, Anchovies, Salt, Garlic, Cloves, Tamarind Extract, Natural Flavoring), Sea Salt, Lime Juice, Spices, Peppers (Smokin's Ed's Carolina Reaper, Habaneros).				15.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/099b76d9f29265047a1a7c6c8e0dba89_large.jpeg?v=1437168684			
CHCHSWCAGHS_1076	Scorned Woman Chipotle and Garlic Hot Sauce	Scorned Woman Chipotle and Garlic Hot Sauce (5 FL.OZ. / 148 ml): Don't get mad, get even. A mix of two great tastes, the chipotle pepper and garlic. Scorned Woman Chipotle Garlic is a subtle blend of smoky chipotle, garlic and aged red peppers provides a southwestern flavor with a little bit of heat. This sauce makes BBQ beef or Mexican dishes really stand out. Ingredients: Aged Red Peppers, Vinegar, Water, Sugar, Modified Corn Starch, Garlic Powder, Chipotle Powder, Potassium Sorbate, and Sodium Benzoate. Manufactured by Vita Specialty Foods		Vita Specialty Foods	Vita Specialty Foods	6.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c25d37541759132f26a2a59efd4a6f8e_large.jpeg?v=1428366262			
CHCHSHS_1077	Scorpion Hot Sauce	Enjoy this new and improved Scorpion Pepper Sauce. This Venomous concoction with Scorpion and Ghost Peppers is not for the weak. Its strong, bold flavor and powerful burn will either scare you away or keep you coming back for more. Reach for the Scorpion, it's got the sting you're looking for. Ingredients: Water, Soy Sauce (Water, Wheat, Soybeans, Salt, Sodium Benzoate [Preservative]), Balsamic Vinegar, Raisins, Scorpion Pepper, Sugar, Ghost Pepper, Garlic, Salt, Xanthan Gum, Caramel Color. Brand: Scorpion Hot Sauce Manufacturer: Sauce Crafters, Inc.		Sauce Crafters, Inc.	Scorpion Hot Sauce	16.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/e2ccd1bb143ae3503fbd8bf28267b8fa_large.jpeg?v=1431454379			
CHCHSPC_1078	Scorpion Pepper Crushed	Heat Level: 1.4 Million Scoville Ingredients: Scorpion Pepper Brand: Magic Plant Manufacturer: The Patent Magic Plant		The Patent Magic Plant	Magic Plant	18.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/d364e55bc005ded7ddcdb25815ace176_large.jpeg?v=1428366399			
CHCHSPP_1079	Scorpion Pepper Pods	Brand:Scorpion Pepper Pods Manufacturer: The Patent Magic Plant		The Patent Magic Plant	Scorpion Pepper Pods	17.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/69a83d76fc065ec1dbe35833f4744afc_large.jpeg?v=1428366440			
CHCHSPP_1080	Scorpion Pepper Powder	Heat Level: 1.4 Million Scoville Ingredients: Scorpion Pepper Brand: Magic Plant Manufacturer: The Patent Magic Plant		The Patent Magic Plant	Magic Plant	18.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/7c722d298ca79a5cf3640e333c253477_large.jpeg?v=1428366479			
CHCHSS_1081	Scorpion Sting	Ingredients: Water, Moruga and Butch T Scorpion Peppers, Jolokia Peppers, Habanero Peppers, Onions, Green Bell Peppers, Carrots, Rice Wine Vinegar, Beets, Lemon Juice, Garlic, Sugar, Ginger, Xanthan Gum, Sodium Benzoate. Brand: Scorpion Sting Manufacturer: Jungle Heat Imports Gluten Free		Jungle Heat Imports	Scorpion Sting	13.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/330d83a2ea785331831610744da76b93_large.jpeg?v=1428366515			
CHCHSXHS_1082	Scorpion Xtreme Hot Sauce	Scorpion Xtreme Hot Sauce (5 FL.OZ. / 147 ml): Don't mess with this awesome insectÃ  it's bites. Ingredients: Soy Sauce, Water, Balsamic Vinegar, Raisins, Chile Extract, Garlic, Cinnamon, and Xanthan Gum. Brand: Scorpion Xtreme Hot Sauce Manufacturer: Sauce Crafters		Sauce Crafters	Scorpion Xtreme Hot Sauce	8.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/1f03d08dccfa6f2bde7767eb80a022fa_large.jpeg?v=1428366560			
CHCHSSHS_1083	Scorpion's Shadow Hot Sauce	Ingredients: Raspberries, Strawberries, Strawberry Jelly (Corn Syrup, Strawberry Juice), Apple Jelly (Corn Syrup, Apple Juice, Malic Acid), Apple Cider Vinegar, Water, Pinapple Juice, Soybean Oil, Scorpion Peppers, Vanilla Extract, Onion Powder, Lime  Lemon Juice, Garlic Powder, Ginger. Contains Sulfites Brand: Scorpion Shadow Manufacturer: Tom's Roid-Rippin' Hot Sauce, LLC		Tom's Roid-Rippin' Hot Sauce, LLC	Scorpion Shadow	12.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/a44eb29c848269d761cfb8808907fb22_large.jpeg?v=1428366598			
CHCHSBC_1084	Scotch Bonnet Crushed	Heat Level: 350 000 Scoville Ingredients: Scotch Bonnet Pepper Brand: Magic Plant Manufacturer: The Patent Magic Plant		The Patent Magic Plant	Magic Plant	14.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/d57559f48000f053f8e840936f2a8fe7_large.jpeg?v=1428366677			
CHCHSBP_1085	Scotch Bonnet Powder	Heat Level: 350 000 Scoville Ingredients: Scotch Bonnet Pepper Brand: Magic Plant Manufacturer: The Patent Magic Plant		The Patent Magic Plant	Magic Plant	14.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/18c08ac3effc06a39b2756ca8e30fe2a_large.jpeg?v=1428366717			
CHCHSHHS_1086	Screaming Hawg Hot Sauce	Made in Canada. Ingredients: Sugar, Vinegar, Water, Habanero Peppers, Molasses, Tomato Paste, Glucose, Naga Peppers, Jalapeno Peppers, Chipotle Peppers, Sesame Oil, Garlic, Ginger, Salt, Natural and Artificial Flavors, Spices, Potassium Sorbate, Sodium Benzoate. Brand: Screaming Hawg Manufacturer: Wild Hawg Sauce Company		Wild Hawg Sauce Company	Screaming Hawg	9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/a3e0d80e12943905363858f29f2a074a_large.jpeg?v=1431635250			
CHCHSHN_1087	Screaming Hot Nuts	Screaming Hot Nuts (10oz/284g) These hot nuts are made with the Habanero, the hottest chile pepper in the world. They are great for spicy snacking as long as you have your favorite beverage standing by or a fire extinguisher handy. Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	7.95	CDN	N	//cdn.shopify.com/s/files/1/0188/0032/products/screamingnuts_large.jpg?v=1428366795			
CHCHSSCPHS_1088	Screaming Sphincter Cayenne Pepper Hot Sauce	Screaming Sphincter Cayenne Pepper Hot Sauce (5 FL.OZ. / 148 ml): One of our all-time best sellers. Sauce Histury: Weez gessin' it all strartud when gra'ma wuz in tha out-house, yellin', cussin', and bangin' round sumthun feerce. Shru 'nuff, earlier she'd gotten' inta a new batch uf sauce weez jus' brewed up. Und that's where tha name cums frum, cuz her 'ole sphincter wuz on fire, und she shur was screamin'. Ingredients: Red Cayenne Pepper, Distilled Vinegar, Salt, and Vegetabel Gum. Manufactured by Hot Sauce Harry's		Hot Sauce Harry's	Hot Sauce Harry's	8.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/394824ad2c32644e71eb6767bbc0d900_large.jpeg?v=1428366843			
CHCHSDBHS_1089	See Dick Burn Hot Sauce	See Dick Burn Hot Sauce (5 FL.OZ. / 148 ml): See Dick. See Dick eat killer Louisiana hot sauce. See Dick Burn. Ingredients: Cayenne Peppers, Water, Salt, Acetic Acid, Oleoresin Cayenne, Starch, and Carmel Color.  Manufactured by Figueroa Brothers		Figueroa Brothers	Figueroa Brothers	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/8b6aedd98a21291386b0df278666249a_large.jpeg?v=1428366931			
CHCHSDBHSGB_1090	See Dick Burn Hot Sauce Gift Box	See Dick Burn Hot Sauce Gift Box (5 FL.OZ. each / 148 ml each): A great gift set with 3 hilarious sauces: See Dick Burn 5oz, See Jane On Fire 5oz, and See Spot In Heat 5oz. A perfect gag gift. Ingredients: Varies Per Bottle  Manufactured byFigueroa Brothers		Figueroa Brothers	Figueroa Brothers	25.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/5d8d77d17bc093375275e11c810fd7b9_large.jpeg?v=1437060042			
CHCHSJOFHS_1091	See Jane on Fire Hot Sauce	See Jane on Fire Hot Sauce (5 FL.OZ. / 148 ml): Burn Jane burn A funny twist on the Dick and Jane readers that most of us learned to read with. Collect all three of the Dick and Jane series of sauces. Ingredients: Cayenne Peppers, Water, Salt, Acetic Acid, Oleoresin Cayenne, Starch, and Carmel Color.  Manufactured byFigueroa Brothers		Figueroa Brothers	Figueroa Brothers	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/b1429d9e7fdcc1f703445c9ec1c61c29_large.jpeg?v=1428367017			
CHCHSSIHHS_1092	See Spot in Heat Hot Sauce	See Spot in Heat Hot Sauce (5 FL.OZ. / 148 ml): Get it Spot. Another great sauce in the See Dick Burn series. Ingredients: Cayenne Peppers, Water, Salt, Acetic Acid, Oleoresin Cayenne, Starch, and Caramel Color.  Manufactured byFigueroa Brothers		Figueroa Brothers	Figueroa Brothers	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/e924347b361e8e3d2e0cc0817a00bfe9_large.jpeg?v=1428367105			
CHCHSFHMCHS_1093	Semper Fi Habanero Marine Corps Hot Sauce	Semper Fi Habanero Marine Corps Hot Sauce (5 FL.OZ. / 148 ml): A perfect gift for any and all dedicated Marines. Semper Fi Marine Gourmet Hot Sauce is a favorite on steaks, chops and burgers. Add it to your favorite recipe to enhance the taste. Ingredients: Habanero Peppers, Carrots, Onions, Vinegar, Garlic, Lime Juice, and Salt. Brand: Semper Fi Marine Corps Hot Sauce  Manufactured byCaptain Foods		Captain Foods	Captain Foods	6.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/5d6a7ab7d0f03d092acb614b90582a89_large.jpeg?v=1428367169			
CHCHSLHS_1094	Serrano Lime Hot Sauce	Serrano Lime Hot Sauce (5 FL.OZ. / 148ml): The great taste and medium heat of the serrano chile with the earthy flavor of our chile lime seasoning, add the robust flavor of roasted garlic and a hint of cumin and you have a wonderful Southwestern sauce. This sauce will add the perfect glow to your tacos, burritos or enchiladas! It works well on Gringo food as well. Ingredients: Serrano Chiles, Apple Cider Vinegar, Ancho Chiles, New-Mex Chiles, Lime Zest, Roasted Garlic, and Cumin.				9.25	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/c23a0d95d80c4d3265b51b1d1a71039d_large.jpeg?v=1428367256			
CHCHSPECBBHS_1095	Sgt. Pepper's El Chipotle Balsamic Blackberry Hot Sauce	Sgt. Pepper's El Chipotle Balsamic Blackberry Hot Sauce (5 FL.OZ. / 148ml): Made with plump, juicy blackberries, blazin' chipotle chiles, and aged balsamic vinegar, this smoky sweet hot sauce is great for grilled pork and chicken. Use it over cream cheese with gingersnap cookies. Try is on ice cream and pancakes too! Ingredients: Blackberries, Apple Sauce, Water, Chipotle Peppers in Adobo Sauce, Brown Sugar, Balsamic Vinegar, Cider Vinegar, and Chipotle Powder.				9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/02fc0058a0c13b4751f51f211805c2aa_large.jpeg?v=1428367810			
CHCHSPECPPHS_1096	Sgt. Pepper's El Chipotle Picante Pumpkin Hot Sauce	Sgt. Pepper's El Chipotle Picante Pumpkin Hot Sauce (5 FL.OZ. / 148ml): This hot sauce is a sweet and picante blend of chipotle chiles and pumpkin puree. Goes well with smoked meats, turkey, sweet potatoes, soups, and stews. Pour some over cream cheese, pumpkin pie, or even cheesecake! Ingredients: Water, Onion, Pumpkin Puree, Cider Vinegar, Chipotle Peppers in Adobo Sauce, Brown Sugar, Garlic, Chipotle Powder, Cumin, Cinnamon				9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/el_chipotle_pumpkin_large.jpg?v=1428367869			
CHCHSPECRTHS_1097	Sgt. Pepper's El Chipotle Roasted Tomatillo Hot Sauce	Sgt. Pepper's El Chipotle Roasted Tomatillo Hot Sauce (5FL.OZ. / 148ml): Made with fire roasted tomatillos and fiery chipotle chiles, this smokin' hot sauce is perfect for you morning eggs and breakfast tacos! Wonderful with chicken, pork and seafood too! Ingredients: Water, Tomatillo, Onion, Chipotle Peppers in Adobo Sauce, Cider Vinegar, Lime Juice, Garlic, Cumin, Chipotle Powder, Black Pepper, Sugar, Salt and Oregano.				9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/el_chipotle_tamatillo_large.jpg?v=1428367958			
CHCHSPECSTHS_1098	Sgt. Pepper's El Chipotle Smoked Tomato Hot Sauce	Sgt. Pepper's El Chipotle Smoked Tomato Hot Sauce (5 FL.OZ. / 148ml): This hot sauce is made with ripe tomatoes smoked over pecan wood and blended with fiery chipotle chiles for a double blast fo that sweet, smoky flavor. Great in soups and stews. Try it on tacos, bbq, and chicken. Just add to any vittles you're fixin' for the big smoky taste of texas. Ingredients: Crushed Tomato, Water, Chipotle Peppers in Adobo Sauce, Cider Vinegar, Onion, Smoked Tomato Puree, Brown Sugar, Garlic, Salt and Canola Oil.				9.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/f961f03cd5e21dad45fed2fee0ee7274_large.jpeg?v=1428368208			
CHCHSGHS_1099	Sharkbite Garlic Hot Sauce	Sharkbite Garlic Hot Sauce (5 FL.OZ. / 148 ml): Sharkbite Garlic Hot Sauce comes with a real shark's tooth on every bottle. This is just one of Captain Redbeard's fine products. Try them all and you are sure to go overboard with flavor. Ingredients: Habanero Peppers, Distilled Vineger, Garlic, Salt, and Vegetable Gum. Brand: Sharkbite Hot Sauces  Manufactured by Captain Foods		Captain Foods	Sharkbite Hot Sauces	7.50	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/e8bdee6498a29e59fc34c2cdef765437_large.jpeg?v=1428368252			
CHCHSGJHS_1100	Sharkbite Green Jalapeno Hot Sauce	Sharkbite Green Jalapeno Hot Sauce (5 FL.OZ. / 148 ml): Sharkbite Green Jalapeno Hot Sauce comes with a real shark tooth with every bottle. This one's got bite. This is just on of Captain Redbeard's fine products. Try them all. You will go overboard with flavor. But beware, if you go overboard the shark will bite you. Ingredients: Jalapeno Peppers, Distilled Vinegar, Salt, Vegetable Gum, and Blue 1. Brand: Captain Redbeard's Sharkbite Pepper Sauces  Manufactured byCaptain Foods		Captain Foods	Captain Foods	7.95	CDN	Y	//cdn.shopify.com/s/files/1/0188/0032/products/7d61f338c9acecc4aea093593c5f0ddf_large.jpeg?v=1428368295			
